1	0.9268	0.127687740973
2	0.9452	0.223114193484
3	0.9723	0.324975045148
4	0.9737	0.425547706263
5	0.98	0.532062018285
6	0.9808	0.64259614018
7	0.9854	0.727147724941
8	0.9787	0.815457795068
9	0.9786	0.932056447732
10	0.9935	1.02211878469
11	0.9949	1.11182886604
12	0.9862	1.21481202044
13	0.9936	1.34045094452
14	0.9904	1.46638273227
15	0.9944	1.55035309528
16	0.9908	1.60399056447
17	0.9919	1.72809430947
18	0.992	1.810721186
19	0.9914	1.91674930337
20	0.9933	2.02478445848
21	0.9854	2.12095761095
22	0.9932	2.19785091314
23	0.9942	2.31203169973
24	0.994	2.42802660267
25	0.9942	2.19785091314
