1	0.6859	0.00552058258162
2	0.7686	0.0118411130622
3	0.7231	0.0145928027627
4	0.7783	0.0243019502263
5	0.8266	0.0321662613679
6	0.7873	0.0369561183726
7	0.7757	0.0415415852076
8	0.8014	0.052881758034
9	0.8147	0.0481213921961
10	0.7898	0.0559160714161
11	0.7932	0.0637140274325
12	0.8034	0.0810515567035
13	0.8051	0.0749976755226
14	0.8067	0.0896887821746
15	0.8236	0.0870886443034
16	0.7942	0.0987978663141
17	0.8235	0.0894184464791
18	0.7955	0.0884460571744
19	0.8217	0.0963500994712
20	0.8132	0.10300936877
21	0.7798	0.127409622886
22	0.8162	0.116318076979
23	0.7896	0.124741081892
24	0.8193	0.134419918989
25	0.8331	0.132530026718
