1	0.6764	0.0348208759778
2	0.6981	0.0218578697793
3	0.7054	0.0218578697793
4	0.6719	0.0218578697793
5	0.7247	0.0218578697793
6	0.686	0.0218578697793
7	0.688	0.0193380134177
8	0.6585	0.0193380134177
9	0.6945	0.0193380134177
10	0.7372	0.0193380134177
11	0.6997	0.0193380134177
12	0.6653	0.0193380134177
13	0.6555	0.0193380134177
14	0.7231	0.0193380134177
15	0.6823	0.0193380134177
16	0.7021	0.0193380134177
17	0.6846	0.0193380134177
18	0.6799	0.0193380134177
19	0.7402	0.0193380134177
20	0.7199	0.0191901479842
21	0.6523	0.0191901479842
22	0.7014	0.0188415787768
23	0.6984	0.0188415787768
24	0.7275	0.0188415787768
