1	0.5266	0.0169860928669
2	0.5515	0.0169860928669
3	0.6439	0.0169860928669
4	0.6385	0.0169860928669
5	0.651	0.0169860928669
6	0.6649	0.0169860928669
7	0.6708	0.0169860928669
8	0.6755	0.0169860928669
9	0.6664	0.0169860928669
10	0.6689	0.0169860928669
11	0.6694	0.0169860928669
12	0.6721	0.0169860928669
13	0.672	0.0169860928669
14	0.6729	0.0169860928669
1	0.6009	0.0229699325267
2	0.6312	0.0206708503164
3	0.6214	0.0206708503164
4	0.6602	0.0206708503164
5	0.6589	0.0206708503164
6	0.6465	0.0206708503164
7	0.6507	0.0206708503164
8	0.6575	0.0206708503164
9	0.6715	0.0206708503164
10	0.6741	0.0206708503164
11	0.6788	0.0206708503164
12	0.6769	0.0206708503164
13	0.6763	0.0206708503164
14	0.6734	0.0206708503164
1	0.546	0.0199769886979
2	0.5849	0.0199769886979
3	0.6616	0.0199769886979
4	0.678	0.0199769886979
5	0.6792	0.0199769886979
6	0.6849	0.0199769886979
7	0.6943	0.0199769886979
8	0.6938	0.0199769886979
9	0.6909	0.0199769886979
10	0.6943	0.0199769886979
11	0.687	0.0199769886979
12	0.6859	0.0199769886979
13	0.6845	0.0199769886979
14	0.6835	0.0199769886979
